TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_10,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,TS_F_MDS_10_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_10,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,SWC_F_MDS_10_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20100423,9.598,1.0,406.757,297.006,1.0,269.539,1.0,7.513,1.0,98.566,1.0,0.0,1.0,2.993,1.0,0.3123125416666667,1.0,169.19723125,1.0,585.3920270833333,1.0,135.74805,1.0,34.14106770833333,1.0,362.30895833333335,1.0,394.941,1.0,6.956,7.91,7.631,7.125,6.685,6.107,5.209,4.985,5.209,4.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.134,8.321,10.979,10.019,8.263,7.11,5.99,5.842,5.99,5.842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,31.8071,-9999,-9999,-9999,-9999,3.32999,115.693,-9999,-9999,-9999,-9999,9.77666,0.129343,1.0,0.139557,0.130328,0.143372,0.18638,1.0,1.0,1.0,2.26766,2.21778,2.25617,2.26856,2.07104,2.0658,2.08641,2.13728,1.96638,1.95973,2.10147,2.14857,1.90465,1.90323,2.01313,2.03639,-9999,-9999
20100424,11.692,1.0,409.321,215.516,1.0,293.931,1.0,9.438,1.0,98.352,1.0,0.0,1.0,4.276,1.0,0.4959766666666667,1.0,111.56975,1.0,420.0441854166666,1.0,261.71304583333335,1.0,25.650737916666667,1.0,371.48166666666674,1.0,396.541,1.0,7.715,8.887,8.523,7.748,6.85,6.137,5.288,5.05,5.288,5.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.036,8.204,10.84,9.902,8.181,6.985,6.102,5.8,6.102,5.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,33.0232,-9999,-9999,-9999,-9999,3.53344,40.989,-9999,-9999,-9999,-9999,6.65644,0.49762,1.0,0.146072,0.498189,0.501662,0.513327,1.0,1.0,1.0,2.49859,2.37025,2.45758,2.49913,1.99945,1.85243,1.93743,2.00057,2.22266,2.16226,2.21418,2.24406,1.6892,1.62339,1.67919,1.71439,-9999,-9999
20100425,10.663,1.0,411.854,205.234,1.0,291.927,1.0,7.925,1.0,97.549,1.0,0.0,1.0,6.224,1.0,0.8374993541666668,1.0,104.91899999999998,1.0,396.69097083333344,1.0,285.98766041666664,1.0,24.577457083333332,1.0,366.8135416666667,1.0,392.411,1.0,8.143,9.23,8.978,8.186,7.116,6.255,5.315,5.099,5.315,5.099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.881,8.1,10.723,9.8,8.135,6.948,6.077,5.8,6.077,5.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,22.1755,-9999,-9999,-9999,-9999,2.51464,76.1753,-9999,-9999,-9999,-9999,7.56642,0.648562,1.0,0.124095,0.63117,0.648562,0.65055,1.0,1.0,1.0,2.31181,2.24381,2.28609,2.31181,1.66126,1.59902,1.63991,1.66354,1.92211,1.82388,1.83969,1.86372,1.53497,1.48246,1.50602,1.51272,-9999,-9999
20100426,10.081,1.0,414.354,319.525,1.0,259.425,1.0,8.351,1.0,97.543,1.0,0.0,1.0,4.919,1.0,0.7721870833333333,1.0,172.3119583333333,1.0,624.8922583333333,1.0,106.28237708333332,1.0,38.5112,1.0,367.10520833333334,1.0,393.518,1.0,8.156,9.264,8.988,8.237,7.334,6.387,5.395,5.13,5.395,5.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.78,7.971,10.517,9.648,8.056,6.854,6.156,5.8,6.156,5.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,46.1023,-9999,-9999,-9999,-9999,3.26239,147.74,-9999,-9999,-9999,-9999,9.5872,-0.100389,1.0,0.144084,-0.104082,-0.100389,-0.0968265,1.0,1.0,1.0,2.19397,2.14451,2.17575,2.19535,2.29436,2.23937,2.28169,2.29574,1.52892,1.39894,1.45146,1.51048,1.56353,1.48714,1.50091,1.56353,-9999,-9999
20100427,5.53,1.0,416.82,322.068,1.0,241.92,1.0,5.405,1.0,98.256,1.0,0.0,1.0,4.384,1.0,0.7321291666666666,1.0,178.69231249999999,1.0,622.4576520833333,1.0,102.38278541666666,1.0,39.07140416666667,1.0,345.1595833333334,1.0,393.812,1.0,7.536,8.67,8.721,8.302,7.484,6.522,5.436,5.178,5.436,5.178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.632,7.8,10.338,9.508,8.015,6.9,6.023,5.8,6.023,5.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,30.1282,-9999,-9999,-9999,-9999,3.031,161.208,-9999,-9999,-9999,-9999,8.68759,-0.108904,1.0,0.125127,-0.109806,-0.108904,-0.0997419,1.0,1.0,1.0,1.69863,1.67517,1.69863,1.74178,1.80753,1.78408,1.80722,1.8513,0.888387,0.788097,0.860877,0.894603,1.4716,1.35709,1.38883,1.45555,-9999,-9999
20100428,7.435,1.0,419.254,315.587,1.0,262.904,1.0,6.391,1.0,98.394,1.0,0.0,1.0,3.249,1.0,0.407333125,1.0,186.17082083333335,1.0,611.3738833333333,1.0,132.3151125,1.0,37.35888020833333,1.0,354.0683333333333,1.0,394.047,1.0,7.583,8.822,8.695,8.166,7.481,6.643,5.517,5.208,5.517,5.208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.535,7.613,10.192,9.36,7.923,6.748,6.044,5.769,6.044,5.769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,24.5895,-9999,-9999,-9999,-9999,2.92653,135.073,-9999,-9999,-9999,-9999,9.08366,-0.149287,1.0,0.140731,-0.267201,-0.155692,-0.149236,1.0,1.0,1.0,1.984,1.95381,1.98273,2.02742,2.25225,2.10187,2.1727,2.25225,0.949793,0.782725,0.854288,0.91649,1.43816,1.263,1.28589,1.43059,-9999,-9999
20100429,10.97,1.0,421.653,211.57,1.0,301.689,1.0,9.252,1.0,98.092,1.0,0.0,1.0,3.066,1.0,0.3706370833333333,1.0,120.20352291666667,1.0,412.54846875,1.0,173.43771875000002,1.0,25.526067770833333,1.0,366.8416666666667,1.0,394.697,1.0,7.565,8.6,8.558,8.184,7.526,6.718,5.585,5.272,5.585,5.272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.451,7.515,10.1,9.196,7.881,6.735,6.0,5.8,6.0,5.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,18.9712,-9999,-9999,-9999,-9999,2.80434,54.5944,-9999,-9999,-9999,-9999,8.13874,0.45689,0.958333,0.141415,0.396045,0.453775,0.572452,0.958333,0.958333,0.958333,2.49535,2.4592,2.4919,2.55984,2.04313,1.9066,1.95596,2.15994,1.61562,1.36504,1.40455,1.60251,1.37862,1.18299,1.227,1.36902,-9999,-9999
20100430,13.999,1.0,424.017,214.886,1.0,340.348,1.0,7.144,1.0,97.334,1.0,2.8,1.0,3.211,1.0,0.4133072291666667,1.0,142.85529458333335,1.0,439.01979374999996,1.0,280.66823125,1.0,24.292568125,1.0,387.76104166666664,1.0,396.146,1.0,9.319,10.744,9.992,8.751,7.634,6.768,5.645,5.304,5.645,5.304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.351,7.471,9.935,9.196,7.835,6.654,5.894,5.802,5.894,5.802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,16.6739,-9999,-9999,-9999,-9999,2.52859,59.1987,-9999,-9999,-9999,-9999,5.54035,0.452676,1.0,0.145443,0.463492,0.484832,0.504844,1.0,1.0,1.0,2.99326,2.87697,2.99107,3.04381,2.52024,2.3799,2.52024,2.62189,2.8486,2.53922,2.65896,2.8486,2.3616,2.09373,2.20684,2.36348,-9999,-9999
20100501,19.063,1.0,426.347,267.429,1.0,358.316,1.0,11.112,1.0,97.176,1.0,0.1,1.0,4.874,1.0,0.706848125,1.0,181.53021541666666,1.0,542.5233187499999,1.0,135.42333125000002,1.0,30.895377291666666,1.0,413.0577083333333,1.0,395.628,1.0,11.432,13.346,12.174,10.213,8.132,6.901,5.701,5.353,5.701,5.353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.597,8.079,10.079,9.1,7.694,6.6,5.9,5.854,5.9,5.854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,50.7688,-9999,-9999,-9999,-9999,4.58267,94.218,-9999,-9999,-9999,-9999,7.67103,2.47354,1.0,0.119485,2.41912,2.43967,2.48856,1.0,1.0,1.0,3.84772,3.55686,3.84527,3.90966,1.4286,1.15352,1.38557,1.43065,4.04271,3.63027,3.79364,4.04555,2.06556,1.82073,1.9453,2.05199,-9999,-9999
20100502,15.733,1.0,428.64,147.115,1.0,349.316,1.0,7.306,1.0,97.379,1.0,0.1,1.0,2.772,1.0,0.3409905833333333,1.0,85.38079166666667,1.0,302.46214375,1.0,217.9609375,1.0,17.804264999999997,1.0,392.6310416666667,1.0,397.057,1.0,11.514,13.352,12.747,11.216,8.918,7.259,5.76,5.404,5.76,5.404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.967,8.042,9.958,8.994,7.644,6.475,5.885,5.8,5.885,5.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,24.4225,-9999,-9999,-9999,-9999,2.43538,40.1847,-9999,-9999,-9999,-9999,5.07587,1.02835,0.979167,0.140896,1.06593,1.10962,1.20185,1.0,0.979167,1.0,3.49368,3.35466,3.49861,3.54889,2.42776,2.27878,2.37423,2.44352,2.81507,2.63558,2.76066,2.87626,1.89009,1.73067,1.84115,1.89479,-9999,-9999
20100503,14.025,1.0,430.897,311.496,1.0,299.714,1.0,8.004,1.0,97.619,1.0,0.0,1.0,4.866,1.0,0.7002819375000001,1.0,185.88655625,1.0,620.1407083333334,1.0,155.55847916666667,1.0,39.47045,1.0,385.033125,1.0,396.056,1.0,11.193,12.81,12.319,11.107,9.303,7.627,5.851,5.437,5.851,5.437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.676,7.867,9.767,8.9,7.6,6.498,5.833,5.756,5.833,5.756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,30.6679,-9999,-9999,-9999,-9999,4.04855,129.344,-9999,-9999,-9999,-9999,8.69702,-0.105593,0.979167,0.160012,-0.113949,-0.0938466,-0.0241564,0.958333,0.979167,1.0,3.36869,3.3056,3.38262,3.41563,3.40208,3.38698,3.42964,3.49502,2.27593,2.18205,2.27748,2.32028,2.51809,2.43034,2.48655,2.53163,-9999,-9999
20100504,11.79,1.0,433.117,307.292,1.0,302.274,1.0,6.991,1.0,97.938,1.0,1.6,1.0,3.711,1.0,0.5277633333333334,1.0,194.82634166666662,1.0,609.9599708333334,1.0,140.6076125,1.0,38.307649375000004,1.0,375.8454166666666,1.0,394.022,1.0,10.839,12.441,12.065,11.048,9.475,7.888,5.962,5.481,5.962,5.481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.431,7.733,9.602,8.748,7.537,6.4,5.835,5.721,5.835,5.721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,34.2904,-9999,-9999,-9999,-9999,4.91229,138.389,-9999,-9999,-9999,-9999,9.04303,-0.418032,1.0,0.150362,-0.44785,-0.424608,-0.416518,1.0,0.979167,0.979167,3.12583,3.12583,3.17236,3.17749,3.55445,3.55019,3.58632,3.62744,1.95475,1.91591,1.96155,2.00706,2.56457,2.5165,2.54138,2.57959,-9999,-9999
20100505,12.239,1.0,435.299,261.354,1.0,328.427,1.0,7.252,1.0,97.51,1.0,11.4,1.0,5.369,0.6875,0.8678969696969697,0.6875,180.80235000000002,1.0,510.35048750000004,1.0,123.41205833333333,1.0,31.09683952083334,1.0,377.6379166666666,1.0,393.755,1.0,11.263,12.773,12.384,11.247,9.618,8.053,6.073,5.544,6.073,5.544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.735,12.242,11.148,8.902,7.531,6.39,5.7,5.892,5.7,5.892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,47.2699,-9999,-9999,-9999,-9999,4.89812,78.0673,-9999,-9999,-9999,-9999,7.39291,0.68812,0.979167,0.143451,0.683148,0.689298,0.699498,0.979167,0.979167,0.979167,3.20185,3.19727,3.23489,3.26446,2.51477,2.50532,2.53579,2.57036,2.01555,1.98856,2.01001,2.03998,1.87632,1.86082,1.87022,1.88509,-9999,-9999
20100506,6.515,1.0,437.444,264.995,1.0,296.916,1.0,3.853,1.0,98.552,1.0,0.3,1.0,4.567,1.0,0.68485,1.0,178.20239166666667,1.0,503.7890833333333,1.0,210.84511458333336,1.0,33.96368875,1.0,349.2718750000001,1.0,394.159,1.0,10.3,11.485,11.587,11.053,9.765,8.269,6.195,5.596,6.195,5.596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.986,11.131,11.983,9.554,7.502,6.346,5.7,5.9,5.7,5.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,33.0119,-9999,-9999,-9999,-9999,2.89756,132.528,-9999,-9999,-9999,-9999,8.33751,-0.489735,1.0,0.165008,-0.504618,-0.491976,-0.490885,1.0,1.0,1.0,2.35259,2.35259,2.39225,2.4347,2.84581,2.84483,2.89284,2.96306,1.6345,1.59302,1.6123,1.63512,2.26399,2.23288,2.25302,2.25879,-9999,-9999
20100507,3.163,1.0,439.551,60.991,1.0,308.386,1.0,2.616,1.0,98.469,1.0,7.4,1.0,4.124,0.770833,0.5440397297297298,0.7708333333333334,31.763127083333334,1.0,125.4785875,1.0,119.50777916666668,1.0,7.527655625000001,1.0,329.7604166666667,1.0,393.73,1.0,8.317,8.853,9.555,9.922,9.551,8.352,6.32,5.629,6.32,5.629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.153,11.34,12.004,9.627,7.469,6.24,5.7,5.79,5.7,5.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.67659,-9999,-9999,-9999,-9999,1.18814,9.64724,-9999,-9999,-9999,-9999,3.27129,0.996236,1.0,0.126884,0.983219,0.996236,1.00804,1.0,1.0,1.0,1.8999,1.88802,1.94516,2.08002,0.918237,0.90143,0.932565,1.06263,1.42374,1.37359,1.39667,1.42374,0.89916,0.855192,0.882482,0.899229,-9999,-9999
20100508,2.203,1.0,441.618,148.827,1.0,296.572,1.0,3.737,1.0,98.104,1.0,14.1,1.0,5.991,0.541667,0.8740538461538462,0.5416666666666666,101.241475,1.0,280.8038979166667,1.0,233.88786666666667,1.0,18.140070416666667,1.0,325.6814583333333,1.0,392.558,1.0,6.44,6.536,7.27,8.081,8.813,8.277,6.427,5.713,6.427,5.713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.379,14.704,17.16,14.04,9.004,6.235,5.692,5.712,5.692,5.712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,22.5725,-9999,-9999,-9999,-9999,2.38828,43.8802,-9999,-9999,-9999,-9999,5.87291,0.610983,1.0,0.136461,0.597206,0.611367,0.629228,1.0,1.0,1.0,1.77823,1.76489,1.81147,1.95322,1.16692,1.16588,1.19477,1.32314,1.45554,1.42469,1.44901,1.4822,1.33945,1.30914,1.33061,1.38579,-9999,-9999
20100509,3.993,1.0,443.648,342.82,1.0,235.134,1.0,4.752,1.0,99.559,1.0,0.0,1.0,4.886,1.0,0.6877377083333333,1.0,196.8788125,1.0,649.3911875,1.0,133.47896041666667,1.0,46.60501458333334,1.0,335.0997916666667,1.0,394.125,1.0,6.586,6.532,6.844,7.237,7.988,7.946,6.525,5.789,6.525,5.789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.956,11.894,15.158,13.746,10.444,7.104,5.519,5.8,5.519,5.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,36.9174,-9999,-9999,-9999,-9999,2.98944,143.627,-9999,-9999,-9999,-9999,8.44895,-0.00754099,0.958333,0.1541,-0.0142316,-0.00725226,-0.00351223,0.958333,0.979167,1.0,2.04223,2.03174,2.06395,2.12502,2.04948,2.04948,2.06646,2.13749,1.76561,1.73388,1.76207,1.79749,2.07514,2.0329,2.06898,2.11624,-9999,-9999
20100510,7.122,1.0,445.636,337.625,1.0,251.214,1.0,6.641,1.0,99.941,1.0,0.0,1.0,3.27,1.0,0.40168491666666667,1.0,193.09099791666668,1.0,654.6100604166667,1.0,129.53446666666665,1.0,43.604056250000006,1.0,351.20645833333333,1.0,394.292,1.0,7.206,7.365,7.438,7.361,7.651,7.61,6.608,5.839,6.608,5.839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.142,10.863,14.0,12.773,10.042,7.4,5.569,5.802,5.569,5.802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,39.252,-9999,-9999,-9999,-9999,3.37207,118.939,-9999,-9999,-9999,-9999,9.11074,0.159598,1.0,0.161437,-0.111302,0.15361,0.212201,1.0,1.0,1.0,2.53485,2.50289,2.52327,2.54109,2.40435,2.30381,2.40177,2.41271,2.30456,2.27437,2.29904,2.33905,2.31625,2.29772,2.30724,2.35049,-9999,-9999
20100511,7.196,1.0,447.585,111.527,1.0,309.423,1.0,5.482,1.0,99.375,1.0,0.0,1.0,4.885,1.0,0.6825809166666668,1.0,56.55714583333333,1.0,219.50795416666665,1.0,211.41800833333332,1.0,14.851057083333332,1.0,349.04875,1.0,393.424,1.0,7.383,7.629,7.846,7.768,7.674,7.431,6.641,5.894,6.641,5.894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.631,10.271,13.298,12.215,9.65,7.198,5.6,6.019,5.6,6.019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,19.4844,-9999,-9999,-9999,-9999,2.31303,20.8507,-9999,-9999,-9999,-9999,3.98306,0.388327,1.0,0.145903,0.376047,0.388258,0.38931,1.0,1.0,1.0,2.57752,2.55149,2.5682,2.58698,2.19021,2.16255,2.18315,2.19721,2.55718,2.4825,2.52046,2.5442,1.96236,1.92176,1.94747,1.96236,-9999,-9999
20100512,10.361,1.0,449.493,312.436,1.0,296.466,1.0,8.209,1.0,99.502,1.0,0.0,1.0,4.599,1.0,0.6575943750000001,1.0,200.00534791666664,1.0,616.17050625,1.0,137.74580833333331,1.0,40.822029166666674,1.0,367.61187500000005,1.0,392.346,1.0,8.357,8.903,8.574,7.941,7.67,7.382,6.624,5.975,6.624,5.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.242,9.863,12.798,11.775,9.383,7.088,5.535,6.146,5.535,6.146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,32.0124,-9999,-9999,-9999,-9999,3.67804,114.053,-9999,-9999,-9999,-9999,7.55088,0.424084,0.958333,0.179784,0.408601,0.41147,0.41813,0.958333,0.958333,0.958333,3.22216,3.16001,3.22216,3.29326,2.80437,2.74188,2.80474,2.87815,2.92686,2.91043,2.926,2.93678,2.49264,2.49427,2.52714,2.61017,-9999,-9999
20100513,7.977,1.0,451.36,61.132,1.0,339.248,1.0,5.851,1.0,98.918,1.0,8.4,1.0,4.043,0.75,0.5672041666666667,0.75,39.820701666666665,1.0,129.23277708333333,1.0,123.27438958333333,1.0,7.707134181250001,1.0,352.7008333333333,1.0,393.985,1.0,8.186,8.832,8.942,8.579,7.918,7.384,6.597,6.004,6.597,6.004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.025,11.033,12.856,11.435,9.223,7.227,5.494,6.185,5.494,6.185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,7.25273,-9999,-9999,-9999,-9999,1.50213,-7.66566,-9999,-9999,-9999,-9999,2.63455,0.955257,1.0,0.149638,0.90406,0.94492,0.955992,1.0,1.0,1.0,3.02822,3.02822,3.05761,3.13326,2.07397,2.07397,2.09538,2.178,2.74081,2.64393,2.6806,2.72262,1.67491,1.62739,1.64387,1.66654,-9999,-9999
20100514,9.725,1.0,453.186,202.914,1.0,317.593,1.0,4.416,1.0,98.662,1.0,0.3,1.0,5.671,0.8125,0.9654269230769233,0.8125,130.079841875,1.0,396.6053270833333,1.0,278.8126395833333,1.0,27.762623375000004,1.0,362.21458333333334,1.0,393.449,1.0,8.551,9.226,8.979,8.433,7.972,7.417,6.592,6.048,6.592,6.048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.375,12.754,14.65,11.906,9.065,7.381,5.61,6.2,5.61,6.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,30.0977,-9999,-9999,-9999,-9999,2.93552,68.6288,-9999,-9999,-9999,-9999,5.51089,-1.08915,1.0,0.18046,-1.14758,-1.09433,-1.06333,1.0,1.0,1.0,3.54856,3.53497,3.58128,3.6672,4.61188,4.61188,4.66168,4.75976,2.5216,2.52338,2.53808,2.66636,3.22023,3.22602,3.2348,3.45274,-9999,-9999
20100515,10.527,1.0,454.97,272.564,1.0,305.061,1.0,4.709,1.0,99.534,0.958333,0.0,1.0,3.075,1.0,0.4333518333333333,1.0,171.82322916666666,1.0,541.7790270833334,1.0,248.45796041666665,1.0,37.01650729166666,1.0,368.18062499999996,1.0,391.301,1.0,9.118,9.956,9.6,8.855,8.105,7.487,6.602,6.075,6.602,6.075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.4,11.383,14.027,12.106,9.0,7.269,5.61,6.2,5.61,6.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,47.5346,-9999,-9999,-9999,-9999,3.73361,99.7324,-9999,-9999,-9999,-9999,6.43158,-0.7232,0.979167,0.213082,-0.82843,-0.783559,-0.739346,0.916667,1.0,0.979167,3.8536,3.82284,3.8759,3.91152,4.56427,4.58213,4.62729,4.70607,2.08872,2.09922,2.15139,2.43856,3.37142,3.37142,3.41442,3.77933,-9999,-9999
20100516,13.85,1.0,456.711,341.008,1.0,283.595,1.0,10.194,1.0,99.572,0.0,0.0,1.0,2.593,1.0,0.3125089583333333,1.0,195.49293125,1.0,675.6375958333333,1.0,129.97046458333332,1.0,47.46569791666667,1.0,380.81625,1.0,390.049,1.0,9.601,10.569,10.178,9.279,8.375,7.572,6.637,6.104,6.637,6.104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.759,10.608,13.394,11.904,8.967,7.29,5.7,6.146,5.7,6.146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,54.4864,-9999,-9999,-9999,-9999,4.15254,129.261,-9999,-9999,-9999,-9999,7.07796,0.157915,0.895833,0.211607,-0.00902922,0.157915,0.210175,0.791667,0.895833,0.895833,4.68157,4.55048,4.64286,4.78056,4.46949,4.33744,4.46949,4.6433,1.79579,1.80172,1.92637,2.53931,2.93949,2.94294,3.01444,3.52324,-9999,-9999
20100517,15.539,1.0,458.409,302.195,1.0,304.085,1.0,12.202,1.0,99.241,0.0,0.0,1.0,3.195,1.0,0.39449074999999995,1.0,173.27009166666667,1.0,597.4361166666666,1.0,270.9164270833333,1.0,43.54038083333333,1.0,388.6499999999999,1.0,393.009,1.0,10.269,11.446,11.019,9.915,8.686,7.736,6.659,6.164,6.659,6.164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.229,10.025,12.852,11.598,8.942,7.356,5.7,6.0,5.7,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,63.1829,-9999,-9999,-9999,-9999,4.45153,107.349,-9999,-9999,-9999,-9999,6.47317,0.449869,0.895833,0.228407,0.18521,0.43454,0.573217,0.729167,0.895833,0.916667,5.19271,4.96688,5.12754,5.20872,4.61788,4.52242,4.61788,4.96522,1.82514,1.86117,2.02881,2.41723,2.62816,2.6546,2.7256,3.0784,-9999,-9999
